id,studyid,study_author,study_year,domain,substudy_author,substudy_year,outcome,treatment,n,d,r,source,n_win,study_name
5681,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Support for increased regulation of business to maintain cybersecurity,Terrorism,460,NA,0.061409,Replication material,460,Godefroidt (2022)
5682,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Support for increased regulation of business to maintain cybersecurity,Terrorism,453,NA,0.00378,Replication material,453,Godefroidt (2022)
5683,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Support for increased regulation of business to maintain cybersecurity,Terrorism,313,NA,0.023988,Replication material,313,Godefroidt (2022)
5684,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Willingness to give up privacy for security,Terrorism,460,NA,0.004351,Replication material,460,Godefroidt (2022)
5685,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Willingness to give up privacy for security,Terrorism,453,NA,0.063798,Replication material,453,Godefroidt (2022)
5686,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Willingness to give up privacy for security,Terrorism,313,NA,0.029926,Replication material,313,Godefroidt (2022)
5687,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: infrastructure,Terrorism,460,NA,0.016147,Replication material,460,Godefroidt (2022)
5688,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: infrastructure,Terrorism,453,NA,0.004843,Replication material,453,Godefroidt (2022)
5689,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: infrastructure,Terrorism,313,NA,0.005981,Replication material,313,Godefroidt (2022)
5690,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: personal,Terrorism,460,NA,0.02899,Replication material,460,Godefroidt (2022)
5691,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: personal,Terrorism,453,NA,0.009,Replication material,453,Godefroidt (2022)
5692,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: personal,Terrorism,313,NA,0.050764,Replication material,313,Godefroidt (2022)
5693,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: institutions,Terrorism,460,NA,0.078115,Replication material,460,Godefroidt (2022)
5694,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: institutions,Terrorism,453,NA,0.101791,Replication material,453,Godefroidt (2022)
5695,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Public confidence: institutions,Terrorism,313,NA,0.078669,Replication material,313,Godefroidt (2022)
5696,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military facilities,Terrorism,458,NA,0.053222,Replication material,458,Godefroidt (2022)
5697,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military facilities,Terrorism,453,NA,0.015889,Replication material,453,Godefroidt (2022)
5698,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military facilities,Terrorism,313,NA,0.003366,Replication material,313,Godefroidt (2022)
5699,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military and civilian facilities,Terrorism,458,NA,0.014581,Replication material,458,Godefroidt (2022)
5700,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military and civilian facilities,Terrorism,453,NA,0,Replication material,453,Godefroidt (2022)
5701,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military and civilian facilities,Terrorism,313,NA,0.030613,Replication material,313,Godefroidt (2022)
5702,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military facilities,Terrorism,458,NA,0.012058,Replication material,458,Godefroidt (2022)
5703,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military facilities,Terrorism,453,NA,0.01175,Replication material,453,Godefroidt (2022)
5704,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military facilities,Terrorism,313,NA,0.066375,Replication material,313,Godefroidt (2022)
5705,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military and civilian facilities,Terrorism,458,NA,0.003095,Replication material,458,Godefroidt (2022)
5706,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military and civilian facilities,Terrorism,453,NA,0.034914,Replication material,453,Godefroidt (2022)
5707,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military and civilian facilities,Terrorism,313,NA,0.130449,Replication material,313,Godefroidt (2022)
5708,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Support for increased regulation of business to maintain cybersecurity,Terrorism,908,NA,0.0419430077875831,Replication material,908,Godefroidt (2022)
5709,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Willingness to give up privacy for security,Terrorism,908,NA,0.0505802594685451,Replication material,908,Godefroidt (2022)
5710,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military facilities,Terrorism,910,NA,0.0152834642902794,Replication material,910,Godefroidt (2022)
5711,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Cyberattack on military and civilian facilities,Terrorism,910,NA,0.109120210899891,Replication material,910,Godefroidt (2022)
5712,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military facilities,Terrorism,910,NA,0.0411960979847146,Replication material,910,Godefroidt (2022)
5713,32,Godefroidt,2022,Terorism,"Gross, Canetti, & Vashdi",2017,Conventional attack on military and civilian facilities,Terrorism,910,NA,0.165259642252225,Replication material,910,Godefroidt (2022)
5714,32,Godefroidt,2022,Terorism,Hall et al.,2009,Threat perception of PCI,Terrorism,961,NA,0.09,Replication material,961,Godefroidt (2022)
5715,32,Godefroidt,2022,Terorism,Hall et al.,2009,Threat perception of PCI,Terrorism,961,NA,0.01,Replication material,961,Godefroidt (2022)
5716,32,Godefroidt,2022,Terorism,Hall et al.,2009,Threat perception of PCI,Terrorism,961,NA,0.21,Replication material,961,Godefroidt (2022)
5717,32,Godefroidt,2022,Terorism,Hall et al.,2009,Threat perception of PCI,Terrorism,961,NA,0.21,Replication material,961,Godefroidt (2022)
5718,32,Godefroidt,2022,Terorism,Hall et al.,2009,Threat perception of PCI,Terrorism,961,NA,0.16,Replication material,961,Godefroidt (2022)
5719,32,Godefroidt,2022,Terorism,Hall et al.,2009,Threat perception of PCI,Terrorism,961,NA,0.2,Replication material,961,Godefroidt (2022)
5720,32,Godefroidt,2022,Terorism,Hall et al.,2009,Ethnic exclusion of PCI,Terrorism,961,NA,0.09,Replication material,961,Godefroidt (2022)
5721,32,Godefroidt,2022,Terorism,Hall et al.,2009,Ethnic exclusion of PCI,Terrorism,961,NA,0.01,Replication material,961,Godefroidt (2022)
5722,32,Godefroidt,2022,Terorism,Hall et al.,2009,Ethnic exclusion of PCI,Terrorism,961,NA,0.22,Replication material,961,Godefroidt (2022)
5723,32,Godefroidt,2022,Terorism,Hall et al.,2009,Ethnic exclusion of PCI,Terrorism,961,NA,0.23,Replication material,961,Godefroidt (2022)
5724,32,Godefroidt,2022,Terorism,Hall et al.,2009,Ethnic exclusion of PCI,Terrorism,961,NA,0.17,Replication material,961,Godefroidt (2022)
5725,32,Godefroidt,2022,Terorism,Hall et al.,2009,Ethnic exclusion of PCI,Terrorism,961,NA,0.18,Replication material,961,Godefroidt (2022)
5726,32,Godefroidt,2022,Terorism,Hall et al.,2018,Grant amnesty,Terrorism,503,NA,0.118470846734041,Replication material,503,Godefroidt (2022)
5727,32,Godefroidt,2022,Terorism,Hall et al.,2018,Grant amnesty,Terrorism,754,NA,0.248738313415037,Replication material,754,Godefroidt (2022)
5728,32,Godefroidt,2022,Terorism,Hall et al.,2018,Grant amnesty,Terrorism,735,NA,0.125746034590809,Replication material,735,Godefroidt (2022)
5729,32,Godefroidt,2022,Terorism,Hall et al.,2018,Grant amnesty,Terrorism,737,NA,0.17912147867142,Replication material,737,Godefroidt (2022)
5730,32,Godefroidt,2022,Terorism,Hall et al.,2018,Grant amnesty,Terrorism,734,NA,0.0322138550110222,Replication material,734,Godefroidt (2022)
5731,32,Godefroidt,2022,Terorism,Hall et al.,2018,Grant amnesty,Terrorism,735,NA,0.0763029086320484,Replication material,735,Godefroidt (2022)
5732,32,Godefroidt,2022,Terorism,Hall et al.,2018,Grant amnesty,Terrorism,741,NA,7.2334436461771e-4,Replication material,741,Godefroidt (2022)
5733,32,Godefroidt,2022,Terorism,Hall et al.,2018,Forgiveness,Terrorism,503,NA,0.0419295943778643,Replication material,503,Godefroidt (2022)
5734,32,Godefroidt,2022,Terorism,Hall et al.,2018,Forgiveness,Terrorism,754,NA,0.11064363668246,Replication material,754,Godefroidt (2022)
5735,32,Godefroidt,2022,Terorism,Hall et al.,2018,Forgiveness,Terrorism,735,NA,0.0721930779963289,Replication material,735,Godefroidt (2022)
5736,32,Godefroidt,2022,Terorism,Hall et al.,2018,Forgiveness,Terrorism,737,NA,0.0922080574045885,Replication material,737,Godefroidt (2022)
5737,32,Godefroidt,2022,Terorism,Hall et al.,2018,Forgiveness,Terrorism,734,NA,0.0752786272615358,Replication material,734,Godefroidt (2022)
5738,32,Godefroidt,2022,Terorism,Hall et al.,2018,Forgiveness,Terrorism,735,NA,0.0440108455241989,Replication material,735,Godefroidt (2022)
5739,32,Godefroidt,2022,Terorism,Hall et al.,2018,Forgiveness,Terrorism,741,NA,0.0809176189640709,Replication material,741,Godefroidt (2022)
5740,32,Godefroidt,2022,Terorism,Hall et al.,2018,Trail and punished hardly,Terrorism,503,NA,0.00312183043317357,Replication material,503,Godefroidt (2022)
5741,32,Godefroidt,2022,Terorism,Hall et al.,2018,Trail and punished hardly,Terrorism,754,NA,0.155257725451327,Replication material,754,Godefroidt (2022)
5742,32,Godefroidt,2022,Terorism,Hall et al.,2018,Trail and punished hardly,Terrorism,735,NA,0.0770887074537624,Replication material,735,Godefroidt (2022)
5743,32,Godefroidt,2022,Terorism,Hall et al.,2018,Trail and punished hardly,Terrorism,737,NA,0.159268523298226,Replication material,737,Godefroidt (2022)
5744,32,Godefroidt,2022,Terorism,Hall et al.,2018,Trail and punished hardly,Terrorism,734,NA,0.108816131949591,Replication material,734,Godefroidt (2022)
5745,32,Godefroidt,2022,Terorism,Hall et al.,2018,Trail and punished hardly,Terrorism,735,NA,0.0760134678540745,Replication material,735,Godefroidt (2022)
5746,32,Godefroidt,2022,Terorism,Hall et al.,2018,Trail and punished hardly,Terrorism,741,NA,0.0659223762821368,Replication material,741,Godefroidt (2022)
5747,32,Godefroidt,2022,Terorism,Hall et al.,2018,Pay financial compensation,Terrorism,503,NA,0.0495649750472807,Replication material,503,Godefroidt (2022)
5748,32,Godefroidt,2022,Terorism,Hall et al.,2018,Pay financial compensation,Terrorism,754,NA,0.0808929519876624,Replication material,754,Godefroidt (2022)
5749,32,Godefroidt,2022,Terorism,Hall et al.,2018,Pay financial compensation,Terrorism,735,NA,0.0334503123125395,Replication material,735,Godefroidt (2022)
5750,32,Godefroidt,2022,Terorism,Hall et al.,2018,Pay financial compensation,Terrorism,737,NA,0.0683869140804932,Replication material,737,Godefroidt (2022)
5751,32,Godefroidt,2022,Terorism,Hall et al.,2018,Pay financial compensation,Terrorism,734,NA,0.0241109929623047,Replication material,734,Godefroidt (2022)
5752,32,Godefroidt,2022,Terorism,Hall et al.,2018,Pay financial compensation,Terrorism,735,NA,0.160428957304467,Replication material,735,Godefroidt (2022)
5753,32,Godefroidt,2022,Terorism,Hall et al.,2018,Pay financial compensation,Terrorism,741,NA,0.100139486030469,Replication material,741,Godefroidt (2022)
5754,32,Godefroidt,2022,Terorism,Halperin et al.,2009,Exclusionist political attitudes towards PCIs,Terrorism,772,NA,0.1,Replication material,772,Godefroidt (2022)
5755,32,Godefroidt,2022,Terorism,Halperin et al.,2009,Political intolerance,Terrorism,847,NA,0.46,Replication material,847,Godefroidt (2022)
5756,32,Godefroidt,2022,Terorism,Halperin et al.,2009,Political intolerance,Terrorism,453,NA,0.5,Replication material,453,Godefroidt (2022)
5757,32,Godefroidt,2022,Terorism,Halperin et al.,2009,Political intolerance,Terrorism,847,NA,0.31,Replication material,847,Godefroidt (2022)
5758,32,Godefroidt,2022,Terorism,Halperin et al.,2009,Political intolerance,Terrorism,453,NA,0.33,Replication material,453,Godefroidt (2022)
5759,32,Godefroidt,2022,Terorism,Halperin et al.,2009,Political intolerance,Terrorism,847,NA,0.29,Replication material,847,Godefroidt (2022)
5760,32,Godefroidt,2022,Terorism,Halperin et al.,2009,Political intolerance,Terrorism,453,NA,0.33,Replication material,453,Godefroidt (2022)
5761,32,Godefroidt,2022,Terorism,Halperin et al.,2013,Willingness to bargain with Hamas for Gilad Shalit,Terrorism,94,NA,0.385994,Replication material,94,Godefroidt (2022)
5762,32,Godefroidt,2022,Terorism,Halperin et al.,2013,Willingness to bargain with Palestinians,Terrorism,54,NA,0.274086,Replication material,54,Godefroidt (2022)
5763,32,Godefroidt,2022,Terorism,Hamama-Raz,2008,Attitudes towards peace with PA,Terrorism,276,NA,0.09,Replication material,276,Godefroidt (2022)
5764,32,Godefroidt,2022,Terorism,Hamama-Raz,2008,Attitudes towards peace with PA,Terrorism,276,NA,0.08,Replication material,276,Godefroidt (2022)
5765,32,Godefroidt,2022,Terorism,Hamama-Raz,2008,Attitudes towards peace with PA,Terrorism,276,NA,0.06,Replication material,276,Godefroidt (2022)
5766,32,Godefroidt,2022,Terorism,Hamama-Raz,2008,Attitudes towards peace with PA,Terrorism,1469,NA,0.01,Replication material,1469,Godefroidt (2022)
5767,32,Godefroidt,2022,Terorism,Hamama-Raz,2008,Attitudes towards peace with PA,Terrorism,1469,NA,0.02,Replication material,1469,Godefroidt (2022)
5768,32,Godefroidt,2022,Terorism,Hamama-Raz,2008,Attitudes towards peace with PA,Terrorism,1469,NA,0.06,Replication material,1469,Godefroidt (2022)
5769,32,Godefroidt,2022,Terorism,Haridakis & Rubin,2005,Restrictive policies,Terrorism,218,NA,0.1088,Replication material,218,Godefroidt (2022)
5770,32,Godefroidt,2022,Terorism,Haridakis & Rubin,2005,Restrictive policies,Terrorism,218,NA,0.1774,Replication material,218,Godefroidt (2022)
5771,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Feeling thermometer: Muslims,Terrorism,16328,NA,0.164,Replication material,5382,Godefroidt (2022)
5772,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Feeling thermometer: Immigrants,Terrorism,16328,NA,0.12,Replication material,5382,Godefroidt (2022)
5773,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Feeling thermometer: Asians,Terrorism,16328,NA,0.077,Replication material,5382,Godefroidt (2022)
5774,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Feeling thermometer: Chinese,Terrorism,16328,NA,0.084,Replication material,5382,Godefroidt (2022)
5775,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Feeling thermometer: Indians,Terrorism,16328,NA,0.11,Replication material,5382,Godefroidt (2022)
5776,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Feeling thermometer: Refugees,Terrorism,16328,NA,0.138,Replication material,5382,Godefroidt (2022)
5777,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Political orientation,Terrorism,16328,NA,0.199,Replication material,5382,Godefroidt (2022)
5778,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Political wing,Terrorism,16328,NA,0.161,Replication material,5382,Godefroidt (2022)
5779,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Patriotism,Terrorism,16328,NA,0.053,Replication material,5382,Godefroidt (2022)
5780,32,Godefroidt,2022,Terorism,Hawi et al.,2019,Nationalism,Terrorism,16328,NA,0.17,Replication material,5382,Godefroidt (2022)
5781,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Middle Eastern attitudes index,Terrorism,266,NA,0.1,Replication material,266,Godefroidt (2022)
5782,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Blind patriotism,Terrorism,266,NA,0.39,Replication material,266,Godefroidt (2022)
5783,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Constructive patriotism,Terrorism,266,NA,0.07,Replication material,266,Godefroidt (2022)
5784,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Responses to Terrorism Scale: Cooperative Policies,Terrorism,266,NA,0.11,Replication material,266,Godefroidt (2022)
5785,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Responses to Terrorism Scale: Civil Liberties,Terrorism,266,NA,0.4,Replication material,266,Godefroidt (2022)
5786,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Responses to Terrorism Scale: Military Force,Terrorism,266,NA,0.36,Replication material,266,Godefroidt (2022)
5787,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Political ideology (conservatism),Terrorism,266,NA,0.28,Replication material,266,Godefroidt (2022)
5788,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Feelings towards Republicans,Terrorism,266,NA,0.33,Replication material,266,Godefroidt (2022)
5789,32,Godefroidt,2022,Terorism,Henderson-King et al.,2009,Feelings towards Democrats,Terrorism,266,NA,0.18,Replication material,266,Godefroidt (2022)
5790,32,Godefroidt,2022,Terorism,Hendricks,2019,Support for civil liberties,Terrorism,410,NA,0.52,Replication material,410,Godefroidt (2022)
5791,32,Godefroidt,2022,Terorism,Hendricks,2019,Democracy-Dictatorship Cognitive Syle Scale,Terrorism,410,NA,0.34,Replication material,410,Godefroidt (2022)
5792,32,Godefroidt,2022,Terorism,Hendricks,2019,Democratic Attitudes Scale,Terrorism,410,NA,0.34,Replication material,410,Godefroidt (2022)
5793,32,Godefroidt,2022,Terorism,Hendricks,2019,RWA,Terrorism,410,NA,0.57,Replication material,410,Godefroidt (2022)
5794,32,Godefroidt,2022,Terorism,Hetherington & Suhay,2011,Partisanship,Terrorism,1000,NA,0.08,Replication material,1000,Godefroidt (2022)
5795,32,Godefroidt,2022,Terorism,Hetherington & Suhay,2011,Authoritarianism,Terrorism,1000,NA,0.16,Replication material,1000,Godefroidt (2022)
5796,32,Godefroidt,2022,Terorism,Hetherington & Suhay,2011,Partisanship,Terrorism,1500,NA,0.07,Replication material,1500,Godefroidt (2022)
